ticker,n_bets,win_rate,avg_win_pct,avg_loss_pct,ev_pct,total_pnl_pct,profit_factor,bets_per_day,setup,barriers
MPC,669,38.1,10.284,-13.64,-4.521,-3024.73,0.46,0.265,RSI3_25_75,1:1/3d
VLO,680,38.1,12.78,-18.023,-6.291,-4277.67,0.44,0.27,RSI3_25_75,1:1/3d
PSX,702,35.5,13.417,-18.189,-6.978,-4898.67,0.41,0.278,RSI3_25_75,1:1/3d
OXY,659,46.7,7.433,-9.362,-1.513,-996.83,0.7,0.261,RSI3_25_75,1:1/3d
HAL,658,42.7,8.315,-9.986,-2.171,-1428.36,0.62,0.26,RSI3_25_75,1:1/3d
NFLX,776,28.1,567.126,-757.101,-385.089,-298829.09,0.29,0.308,RSI3_25_75,1:1/3d
DIS,614,50.0,3.12,-3.239,-0.059,-36.4,0.96,0.244,RSI3_25_75,1:1/3d
CMCSA,643,38.9,13.649,-19.085,-6.358,-4088.3,0.45,0.255,RSI3_25_75,1:1/3d
T,648,32.9,31.99,-57.107,-27.821,-18027.75,0.27,0.257,RSI3_25_75,1:1/3d
VZ,679,36.4,19.589,-27.134,-10.137,-6883.32,0.41,0.269,RSI3_25_75,1:1/3d
TMUS,649,47.3,3.744,-4.023,-0.349,-226.59,0.84,0.257,RSI3_25_75,1:1/3d
CHTR,570,47.7,2.065,-2.191,-0.16,-91.25,0.86,0.227,RSI3_25_75,1:1/3d
EA,616,48.4,2.894,-3.081,-0.19,-117.1,0.88,0.244,RSI3_25_75,1:1/3d
ATVI,482,46.5,2.819,-2.9,-0.242,-116.76,0.84,0.232,RSI3_25_75,1:1/3d
WBD,574,51.4,3.442,-3.531,0.053,30.28,1.03,0.228,RSI3_25_75,1:1/3d
LIN,652,45.9,5.156,-6.917,-1.38,-899.76,0.63,0.258,RSI3_25_75,1:1/3d
APD,684,40.2,8.149,-11.089,-3.354,-2294.37,0.49,0.271,RSI3_25_75,1:1/3d
SHW,690,37.4,57.203,-112.719,-49.183,-33935.96,0.3,0.273,RSI3_25_75,1:1/3d
ECL,618,46.6,4.308,-5.316,-0.831,-513.68,0.71,0.245,RSI3_25_75,1:1/3d
DD,727,28.7,86.69,-117.621,-58.885,-42809.65,0.3,0.288,RSI3_25_75,1:1/3d
NEM,674,40.5,10.154,-12.823,-3.516,-2369.98,0.54,0.267,RSI3_25_75,1:1/3d
FCX,634,47.3,6.346,-7.144,-0.761,-482.35,0.8,0.251,RSI3_25_75,1:1/3d
NUE,665,43.3,7.171,-8.708,-1.831,-1217.62,0.63,0.263,RSI3_25_75,1:1/3d
DOW,542,39.3,17.03,-23.305,-7.454,-4040.13,0.47,0.261,RSI3_25_75,1:1/3d
CF,638,41.8,8.592,-11.191,-2.912,-1857.82,0.55,0.253,RSI3_25_75,1:1/3d
SPY,651,43.2,4.927,-6.612,-1.631,-1061.95,0.57,0.258,RSI3_25_75,1:1/3d
QQQ,643,48.5,2.983,-3.521,-0.365,-234.68,0.8,0.255,RSI3_25_75,1:1/3d
IWM,615,47.8,5.006,-5.993,-0.735,-452.21,0.76,0.243,RSI3_25_75,1:1/3d
XLF,655,40.9,6.059,-7.975,-2.233,-1462.51,0.53,0.259,RSI3_25_75,1:1/3d
XLE,735,24.2,84.524,-114.557,-66.344,-48762.78,0.24,0.291,RSI3_25_75,1:1/3d
XLK,821,23.1,79.25,-97.032,-56.236,-46169.53,0.25,0.325,RSI3_25_75,1:1/3d
XLV,675,42.2,5.399,-7.443,-2.021,-1363.91,0.53,0.267,RSI3_25_75,1:1/3d
XLP,654,41.3,7.535,-12.052,-3.966,-2593.44,0.44,0.259,RSI3_25_75,1:1/3d
GLD,585,50.4,0.938,-0.883,0.036,20.84,1.08,0.233,RSI3_25_75,1:1/3d
TLT,615,44.9,9.424,-13.688,-3.316,-2039.21,0.56,0.244,RSI3_25_75,1:1/3d
AMD,584,49.0,3.681,-3.477,0.028,16.51,1.02,0.232,RSI3_25_75,1:1/3d
INTC,608,45.9,7.069,-9.277,-1.776,-1079.98,0.65,0.241,RSI3_25_75,1:1/3d
CRM,606,47.5,2.679,-2.655,-0.12,-72.97,0.91,0.241,RSI3_25_75,1:1/3d
PYPL,551,50.6,2.678,-2.707,0.02,11.07,1.02,0.218,RSI3_25_75,1:1/3d
SQ,585,50.3,4.148,-4.171,0.01,5.75,1.0,0.232,RSI3_25_75,1:1/3d
SHOP,692,30.3,317.294,-570.644,-301.183,-208418.51,0.24,0.275,RSI3_25_75,1:1/3d
UBER,467,47.5,3.496,-3.637,-0.246,-114.8,0.87,0.23,RSI3_25_75,1:1/3d
ABNB,314,48.1,3.3,-3.262,-0.107,-33.45,0.94,0.217,RSI3_25_75,1:1/3d
COIN,301,48.8,6.215,-6.156,-0.114,-34.45,0.96,0.227,RSI3_25_75,1:1/3d
SNAP,576,49.3,4.261,-4.243,-0.05,-28.93,0.98,0.228,RSI3_25_75,1:1/3d
AAPL,494,26.9,3.576,-133.895,-96.884,-47860.64,0.01,0.196,RSI3_20_80,1.5:1/5d
MSFT,441,34.5,4.255,-4.826,-1.696,-747.87,0.46,0.175,RSI3_20_80,1.5:1/5d
AMZN,487,26.9,3.723,-1177.936,-860.077,-418857.3,0.0,0.193,RSI3_20_80,1.5:1/5d
GOOGL,499,27.5,3.514,-1226.342,-888.686,-443454.22,0.0,0.198,RSI3_20_80,1.5:1/5d
META,441,42.9,3.741,-2.843,-0.022,-9.48,0.99,0.175,RSI3_20_80,1.5:1/5d
NVDA,519,22.7,6.042,-2143.295,-1654.621,-858748.22,0.0,0.206,RSI3_20_80,1.5:1/5d
TSLA,502,27.5,21.479,-507.117,-361.806,-181626.47,0.02,0.199,RSI3_20_80,1.5:1/5d
AVGO,539,17.6,3.678,-824.747,-678.735,-365838.11,0.0,0.214,RSI3_20_80,1.5:1/5d
ORCL,452,29.0,3.695,-7.095,-3.968,-1793.39,0.21,0.18,RSI3_20_80,1.5:1/5d
ADBE,442,43.7,3.43,-2.395,0.149,65.83,1.11,0.176,RSI3_20_80,1.5:1/5d
JPM,444,28.8,4.056,-11.544,-7.046,-3128.57,0.14,0.177,RSI3_20_80,1.5:1/5d
BAC,440,28.4,4.897,-11.687,-6.976,-3069.23,0.17,0.175,RSI3_20_80,1.5:1/5d
WFC,432,30.3,5.67,-11.104,-6.017,-2599.5,0.22,0.172,RSI3_20_80,1.5:1/5d
GS,459,27.9,4.464,-11.466,-7.023,-3223.68,0.15,0.183,RSI3_20_80,1.5:1/5d
MS,447,28.4,4.69,-13.975,-8.672,-3876.49,0.13,0.177,RSI3_20_80,1.5:1/5d
C,435,24.6,5.229,-15.908,-10.709,-4658.26,0.11,0.173,RSI3_20_80,1.5:1/5d
BLK,448,29.0,3.579,-11.63,-7.216,-3232.92,0.13,0.178,RSI3_20_80,1.5:1/5d
SCHW,427,31.9,4.408,-6.864,-3.274,-1398.03,0.3,0.169,RSI3_20_80,1.5:1/5d
AXP,475,30.1,4.373,-6.409,-3.163,-1502.62,0.29,0.189,RSI3_20_80,1.5:1/5d
USB,451,25.5,4.371,-21.007,-14.536,-6555.56,0.07,0.179,RSI3_20_80,1.5:1/5d
UNH,418,35.6,4.037,-8.004,-3.712,-1551.56,0.28,0.166,RSI3_20_80,1.5:1/5d
JNJ,436,31.9,2.244,-12.238,-7.621,-3322.86,0.09,0.173,RSI3_20_80,1.5:1/5d
LLY,455,29.9,3.789,-5.987,-3.065,-1394.65,0.27,0.18,RSI3_20_80,1.5:1/5d
PFE,453,23.0,3.075,-26.289,-19.547,-8854.89,0.03,0.179,RSI3_20_80,1.5:1/5d
ABBV,464,26.5,3.591,-17.249,-11.725,-5440.34,0.08,0.184,RSI3_20_80,1.5:1/5d
MRK,456,26.8,2.363,-17.011,-11.828,-5393.48,0.05,0.181,RSI3_20_80,1.5:1/5d
TMO,448,39.5,3.242,-2.539,-0.255,-114.32,0.83,0.178,RSI3_20_80,1.5:1/5d
ABT,433,32.6,3.022,-8.645,-4.845,-2098.07,0.17,0.172,RSI3_20_80,1.5:1/5d
DHR,441,30.6,3.113,-12.41,-7.658,-3377.2,0.11,0.175,RSI3_20_80,1.5:1/5d
BMY,437,29.3,3.17,-18.004,-11.802,-5157.36,0.07,0.173,RSI3_20_80,1.5:1/5d
WMT,500,20.6,2.583,-168.281,-133.083,-66541.32,0.0,0.198,RSI3_20_80,1.5:1/5d
PG,440,29.1,2.428,-11.697,-7.588,-3338.76,0.09,0.174,RSI3_20_80,1.5:1/5d
KO,451,28.8,2.333,-14.597,-9.717,-4382.45,0.06,0.179,RSI3_20_80,1.5:1/5d
PEP,441,29.0,2.514,-15.321,-10.145,-4473.77,0.07,0.175,RSI3_20_80,1.5:1/5d
COST,487,24.8,2.944,-6.807,-4.384,-2135.08,0.14,0.193,RSI3_20_80,1.5:1/5d
HD,480,24.8,3.999,-12.366,-8.309,-3988.14,0.11,0.19,RSI3_20_80,1.5:1/5d
MCD,434,33.4,2.751,-10.777,-6.257,-2715.66,0.13,0.172,RSI3_20_80,1.5:1/5d
NKE,437,33.2,5.126,-7.647,-3.409,-1489.54,0.33,0.173,RSI3_20_80,1.5:1/5d
SBUX,437,30.9,4.457,-11.439,-6.528,-2852.8,0.17,0.173,RSI3_20_80,1.5:1/5d
TGT,473,23.7,4.367,-14.23,-9.827,-4647.99,0.1,0.188,RSI3_20_80,1.5:1/5d
CAT,456,30.0,4.447,-9.27,-5.149,-2347.91,0.21,0.181,RSI3_20_80,1.5:1/5d
GE,394,34.3,4.061,-30.739,-18.815,-7413.02,0.07,0.157,RSI3_20_80,1.5:1/5d
HON,465,29.5,3.526,-10.001,-6.016,-2797.3,0.15,0.185,RSI3_20_80,1.5:1/5d
UNP,409,34.2,3.526,-10.469,-5.678,-2322.42,0.18,0.162,RSI3_20_80,1.5:1/5d
BA,444,39.9,4.213,-3.304,-0.307,-136.44,0.85,0.176,RSI3_20_80,1.5:1/5d
RTX,453,29.1,3.691,-34.271,-23.209,-10513.81,0.04,0.18,RSI3_20_80,1.5:1/5d
DE,456,32.2,4.82,-7.393,-3.456,-1575.83,0.31,0.181,RSI3_20_80,1.5:1/5d
LMT,462,27.5,3.154,-12.866,-8.462,-3909.44,0.09,0.183,RSI3_20_80,1.5:1/5d
MMM,453,26.7,3.051,-33.299,-23.59,-10686.07,0.03,0.18,RSI3_20_80,1.5:1/5d
FDX,449,30.5,5.996,-9.598,-4.84,-2173.24,0.27,0.179,RSI3_20_80,1.5:1/5d
XOM,450,27.1,4.293,-18.858,-12.582,-5661.69,0.08,0.178,RSI3_20_80,1.5:1/5d
CVX,459,26.6,3.692,-20.444,-14.029,-6439.33,0.07,0.182,RSI3_20_80,1.5:1/5d
COP,456,25.4,5.909,-15.89,-10.345,-4717.17,0.13,0.181,RSI3_20_80,1.5:1/5d
SLB,448,28.1,6.311,-12.206,-6.998,-3135.01,0.2,0.177,RSI3_20_80,1.5:1/5d
EOG,474,26.6,5.833,-19.122,-12.488,-5919.46,0.11,0.188,RSI3_20_80,1.5:1/5d
MPC,466,26.2,5.404,-13.682,-8.685,-4047.2,0.14,0.184,RSI3_20_80,1.5:1/5d
VLO,479,23.4,6.845,-17.609,-11.891,-5695.98,0.12,0.19,RSI3_20_80,1.5:1/5d
PSX,496,25.2,4.731,-18.2,-12.421,-6160.89,0.09,0.196,RSI3_20_80,1.5:1/5d
OXY,429,33.6,5.822,-9.49,-4.35,-1866.25,0.31,0.17,RSI3_20_80,1.5:1/5d
HAL,450,28.0,7.027,-10.544,-5.624,-2530.89,0.26,0.178,RSI3_20_80,1.5:1/5d
NFLX,505,19.4,5.496,-706.756,-568.537,-287111.26,0.0,0.2,RSI3_20_80,1.5:1/5d
DIS,417,35.7,3.598,-3.552,-0.997,-415.92,0.56,0.166,RSI3_20_80,1.5:1/5d
CMCSA,434,30.0,3.557,-19.427,-12.542,-5443.32,0.08,0.172,RSI3_20_80,1.5:1/5d
T,435,30.1,2.997,-58.973,-40.311,-17535.19,0.02,0.173,RSI3_20_80,1.5:1/5d
VZ,449,28.7,2.319,-26.564,-18.266,-8201.34,0.04,0.178,RSI3_20_80,1.5:1/5d
TMUS,438,33.1,3.692,-4.427,-1.739,-761.81,0.41,0.174,RSI3_20_80,1.5:1/5d
CHTR,430,42.6,3.083,-2.41,-0.072,-31.08,0.95,0.171,RSI3_20_80,1.5:1/5d
EA,446,37.2,3.616,-3.301,-0.726,-323.98,0.65,0.177,RSI3_20_80,1.5:1/5d
ATVI,333,40.5,3.295,-3.277,-0.613,-204.1,0.69,0.161,RSI3_20_80,1.5:1/5d
WBD,432,45.8,4.738,-3.724,0.155,66.85,1.08,0.171,RSI3_20_80,1.5:1/5d
LIN,432,32.9,3.838,-6.976,-3.421,-1477.88,0.27,0.172,RSI3_20_80,1.5:1/5d
APD,472,25.6,3.508,-11.322,-7.52,-3549.61,0.11,0.187,RSI3_20_80,1.5:1/5d
SHW,466,27.0,3.605,-103.561,-74.585,-34756.39,0.01,0.185,RSI3_20_80,1.5:1/5d
ECL,417,32.6,3.743,-5.433,-2.441,-1017.73,0.33,0.165,RSI3_20_80,1.5:1/5d
DD,460,21.7,5.357,-116.101,-89.697,-41260.63,0.01,0.182,RSI3_20_80,1.5:1/5d
NEM,455,27.9,5.775,-12.93,-7.709,-3507.7,0.17,0.181,RSI3_20_80,1.5:1/5d
FCX,436,33.9,7.185,-7.299,-2.383,-1038.86,0.51,0.173,RSI3_20_80,1.5:1/5d
NUE,459,27.7,5.043,-9.151,-5.224,-2397.77,0.21,0.182,RSI3_20_80,1.5:1/5d
DOW,361,28.3,3.492,-23.862,-16.133,-5824.02,0.06,0.174,RSI3_20_80,1.5:1/5d
CF,431,29.0,6.309,-11.505,-6.339,-2732.11,0.22,0.171,RSI3_20_80,1.5:1/5d
SPY,454,26.0,3.045,-7.036,-4.416,-2004.74,0.15,0.18,RSI3_20_80,1.5:1/5d
QQQ,456,30.9,3.083,-3.761,-1.645,-750.12,0.37,0.181,RSI3_20_80,1.5:1/5d
IWM,415,32.8,3.586,-6.353,-3.096,-1284.72,0.28,0.165,RSI3_20_80,1.5:1/5d
XLF,435,29.0,3.23,-8.473,-5.083,-2211.21,0.16,0.173,RSI3_20_80,1.5:1/5d
XLE,518,20.1,3.587,-117.96,-93.556,-48462.27,0.01,0.205,RSI3_20_80,1.5:1/5d
XLK,563,18.3,3.328,-95.275,-77.236,-43483.75,0.01,0.224,RSI3_20_80,1.5:1/5d
XLV,453,32.0,2.412,-7.926,-4.617,-2091.41,0.14,0.18,RSI3_20_80,1.5:1/5d
XLP,434,31.8,1.469,-12.952,-8.366,-3631.01,0.05,0.172,RSI3_20_80,1.5:1/5d
GLD,435,44.8,1.338,-0.955,0.073,31.69,1.14,0.173,RSI3_20_80,1.5:1/5d
TLT,404,32.9,1.952,-13.886,-8.672,-3503.61,0.07,0.16,RSI3_20_80,1.5:1/5d
AMD,449,41.6,5.426,-3.899,-0.015,-6.75,0.99,0.178,RSI3_20_80,1.5:1/5d
INTC,431,33.2,4.7,-9.531,-4.809,-2072.76,0.24,0.171,RSI3_20_80,1.5:1/5d
CRM,450,38.4,3.834,-2.855,-0.283,-127.49,0.84,0.179,RSI3_20_80,1.5:1/5d
PYPL,418,43.3,3.833,-3.006,-0.044,-18.59,0.97,0.166,RSI3_20_80,1.5:1/5d
SQ,441,43.8,6.19,-4.467,0.197,86.96,1.08,0.175,RSI3_20_80,1.5:1/5d
SHOP,494,27.3,6.933,-561.873,-406.43,-200776.34,0.0,0.196,RSI3_20_80,1.5:1/5d
UBER,370,41.9,5.178,-3.882,-0.086,-31.93,0.96,0.183,RSI3_20_80,1.5:1/5d
ABNB,234,46.6,4.634,-3.658,0.204,47.83,1.1,0.161,RSI3_20_80,1.5:1/5d
COIN,227,40.5,9.269,-6.454,-0.081,-18.43,0.98,0.172,RSI3_20_80,1.5:1/5d
SNAP,441,43.8,6.084,-4.491,0.137,60.39,1.05,0.175,RSI3_20_80,1.5:1/5d
AAPL,474,28.3,3.637,-142.022,-100.844,-47800.28,0.01,0.188,RSI3_20_80,2:1/5d
MSFT,413,34.4,3.534,-4.804,-1.937,-800.06,0.39,0.164,RSI3_20_80,2:1/5d
AMZN,477,25.2,3.772,-1174.625,-878.173,-418888.33,0.0,0.189,RSI3_20_80,2:1/5d
GOOGL,491,25.9,3.621,-1219.618,-903.22,-443481.05,0.0,0.195,RSI3_20_80,2:1/5d
META,417,42.2,4.108,-2.825,0.101,42.22,1.06,0.165,RSI3_20_80,2:1/5d
NVDA,517,22.6,6.194,-2148.645,-1660.993,-858733.39,0.0,0.205,RSI3_20_80,2:1/5d
TSLA,491,26.3,7.247,-509.855,-373.997,-183632.75,0.01,0.194,RSI3_20_80,2:1/5d
AVGO,537,17.1,3.754,-822.895,-681.272,-365843.08,0.0,0.213,RSI3_20_80,2:1/5d
ORCL,440,28.6,3.22,-7.069,-4.123,-1814.1,0.18,0.175,RSI3_20_80,2:1/5d
ADBE,419,43.2,3.635,-2.438,0.185,77.7,1.13,0.167,RSI3_20_80,2:1/5d
JPM,432,28.9,3.471,-11.605,-7.242,-3128.71,0.12,0.172,RSI3_20_80,2:1/5d
BAC,424,29.2,3.784,-11.801,-7.243,-3071.2,0.13,0.169,RSI3_20_80,2:1/5d
WFC,420,30.2,4.277,-11.126,-6.469,-2716.85,0.17,0.167,RSI3_20_80,2:1/5d
GS,453,28.5,3.519,-11.5,-7.224,-3272.26,0.12,0.18,RSI3_20_80,2:1/5d
MS,441,28.6,3.935,-13.99,-8.869,-3911.11,0.11,0.175,RSI3_20_80,2:1/5d
C,426,25.1,4.041,-15.917,-10.904,-4645.14,0.09,0.169,RSI3_20_80,2:1/5d
BLK,441,28.8,3.114,-11.609,-7.369,-3249.7,0.11,0.175,RSI3_20_80,2:1/5d
SCHW,414,31.6,3.999,-6.814,-3.393,-1404.6,0.27,0.164,RSI3_20_80,2:1/5d
AXP,458,30.3,4.139,-6.388,-3.193,-1462.46,0.28,0.182,RSI3_20_80,2:1/5d
USB,448,25.4,3.445,-20.97,-14.758,-6611.39,0.06,0.178,RSI3_20_80,2:1/5d
UNH,406,36.2,3.426,-7.968,-3.843,-1560.1,0.24,0.161,RSI3_20_80,2:1/5d
JNJ,434,32.0,2.224,-12.261,-7.622,-3307.83,0.09,0.173,RSI3_20_80,2:1/5d
LLY,446,28.0,3.469,-5.908,-3.28,-1462.97,0.23,0.177,RSI3_20_80,2:1/5d
PFE,453,23.0,2.808,-26.289,-19.609,-8882.7,0.03,0.179,RSI3_20_80,2:1/5d
ABBV,462,26.4,3.104,-17.282,-11.899,-5497.17,0.06,0.183,RSI3_20_80,2:1/5d
MRK,456,26.8,2.363,-17.011,-11.828,-5393.48,0.05,0.181,RSI3_20_80,2:1/5d
TMO,422,38.2,3.399,-2.537,-0.272,-114.96,0.83,0.168,RSI3_20_80,2:1/5d
ABT,428,32.9,2.559,-8.684,-4.98,-2131.6,0.14,0.17,RSI3_20_80,2:1/5d
DHR,436,30.3,2.759,-12.479,-7.866,-3429.56,0.1,0.173,RSI3_20_80,2:1/5d
BMY,436,29.4,2.842,-18.033,-11.905,-5190.37,0.07,0.173,RSI3_20_80,2:1/5d
WMT,497,20.5,2.599,-169.114,-133.873,-66534.88,0.0,0.197,RSI3_20_80,2:1/5d
PG,437,28.8,1.926,-11.734,-7.796,-3406.72,0.07,0.173,RSI3_20_80,2:1/5d
KO,450,28.9,2.131,-14.57,-9.745,-4385.45,0.06,0.178,RSI3_20_80,2:1/5d
PEP,440,29.1,2.196,-15.329,-10.231,-4501.47,0.06,0.175,RSI3_20_80,2:1/5d
COST,477,24.7,2.483,-6.83,-4.526,-2158.91,0.12,0.189,RSI3_20_80,2:1/5d
HD,474,24.1,3.294,-12.296,-8.546,-4050.95,0.08,0.188,RSI3_20_80,2:1/5d
MCD,427,33.5,2.474,-10.844,-6.384,-2725.9,0.11,0.17,RSI3_20_80,2:1/5d
NKE,423,33.3,4.174,-7.636,-3.699,-1564.89,0.27,0.168,RSI3_20_80,2:1/5d
SBUX,430,30.5,3.488,-11.375,-6.847,-2944.23,0.13,0.17,RSI3_20_80,2:1/5d
TGT,470,23.4,3.763,-14.221,-10.012,-4705.85,0.08,0.186,RSI3_20_80,2:1/5d
CAT,444,30.0,3.495,-9.333,-5.491,-2437.81,0.16,0.176,RSI3_20_80,2:1/5d
GE,392,34.4,4.103,-30.955,-18.881,-7401.44,0.07,0.156,RSI3_20_80,2:1/5d
HON,458,29.5,2.919,-9.976,-6.175,-2828.03,0.12,0.182,RSI3_20_80,2:1/5d
UNP,403,34.7,2.927,-10.54,-5.862,-2362.32,0.15,0.16,RSI3_20_80,2:1/5d
BA,417,39.6,4.537,-3.307,-0.203,-84.84,0.9,0.165,RSI3_20_80,2:1/5d
RTX,448,29.5,3.281,-34.727,-23.528,-10540.75,0.04,0.178,RSI3_20_80,2:1/5d
DE,444,32.7,4.108,-7.409,-3.648,-1619.58,0.27,0.176,RSI3_20_80,2:1/5d
LMT,461,27.3,2.954,-12.86,-8.537,-3935.72,0.09,0.183,RSI3_20_80,2:1/5d
MMM,450,27.1,2.997,-33.658,-23.721,-10674.26,0.03,0.179,RSI3_20_80,2:1/5d
FDX,432,30.8,4.338,-9.562,-5.283,-2282.11,0.2,0.172,RSI3_20_80,2:1/5d
XOM,447,27.3,3.565,-18.84,-12.725,-5688.21,0.07,0.177,RSI3_20_80,2:1/5d
CVX,458,26.6,3.245,-20.483,-14.162,-6486.38,0.06,0.181,RSI3_20_80,2:1/5d
COP,452,25.7,4.72,-15.922,-10.624,-4802.25,0.1,0.179,RSI3_20_80,2:1/5d
SLB,436,28.7,5.02,-12.215,-7.273,-3171.23,0.17,0.173,RSI3_20_80,2:1/5d
EOG,469,26.4,4.862,-19.067,-12.74,-5975.25,0.09,0.186,RSI3_20_80,2:1/5d
MPC,455,25.7,4.487,-13.621,-8.965,-4078.86,0.11,0.18,RSI3_20_80,2:1/5d
VLO,466,23.2,5.406,-17.513,-12.202,-5685.91,0.09,0.185,RSI3_20_80,2:1/5d
PSX,492,25.4,3.981,-18.193,-12.559,-6179.07,0.07,0.195,RSI3_20_80,2:1/5d
OXY,421,32.3,5.401,-9.425,-4.636,-1951.7,0.27,0.167,RSI3_20_80,2:1/5d
HAL,430,28.6,6.311,-10.415,-5.63,-2421.11,0.24,0.17,RSI3_20_80,2:1/5d
NFLX,505,19.4,5.496,-706.756,-568.537,-287111.26,0.0,0.2,RSI3_20_80,2:1/5d
DIS,403,35.0,3.515,-3.485,-1.036,-417.4,0.54,0.16,RSI3_20_80,2:1/5d
CMCSA,432,30.1,3.219,-19.441,-12.622,-5452.66,0.07,0.171,RSI3_20_80,2:1/5d
T,432,30.3,2.718,-59.453,-40.6,-17539.38,0.02,0.171,RSI3_20_80,2:1/5d
VZ,448,28.8,2.247,-26.612,-18.302,-8199.37,0.03,0.178,RSI3_20_80,2:1/5d
TMUS,425,33.2,3.17,-4.396,-1.886,-801.62,0.36,0.169,RSI3_20_80,2:1/5d
CHTR,409,42.3,3.52,-2.383,0.114,46.54,1.08,0.162,RSI3_20_80,2:1/5d
EA,412,37.4,3.713,-3.23,-0.635,-261.47,0.69,0.163,RSI3_20_80,2:1/5d
ATVI,318,40.9,3.155,-3.323,-0.675,-214.64,0.66,0.154,RSI3_20_80,2:1/5d
WBD,410,44.1,5.223,-3.705,0.236,96.9,1.11,0.163,RSI3_20_80,2:1/5d
LIN,422,33.4,3.365,-6.984,-3.526,-1488.02,0.24,0.168,RSI3_20_80,2:1/5d
APD,468,26.1,3.209,-11.412,-7.601,-3557.07,0.1,0.186,RSI3_20_80,2:1/5d
SHW,455,26.6,3.457,-105.327,-76.398,-34760.95,0.01,0.18,RSI3_20_80,2:1/5d
ECL,401,32.9,3.376,-5.373,-2.493,-999.64,0.31,0.159,RSI3_20_80,2:1/5d
DD,460,21.7,5.885,-116.101,-89.582,-41207.89,0.01,0.182,RSI3_20_80,2:1/5d
NEM,447,27.1,4.661,-12.837,-8.1,-3620.89,0.13,0.178,RSI3_20_80,2:1/5d
FCX,419,33.2,6.818,-7.161,-2.524,-1057.43,0.47,0.166,RSI3_20_80,2:1/5d
NUE,444,28.6,4.536,-9.259,-5.313,-2359.17,0.2,0.176,RSI3_20_80,2:1/5d
DOW,361,28.3,3.492,-23.862,-16.133,-5824.02,0.06,0.174,RSI3_20_80,2:1/5d
CF,420,30.0,5.616,-11.419,-6.309,-2649.57,0.21,0.167,RSI3_20_80,2:1/5d
SPY,438,26.0,2.369,-7.138,-4.663,-2042.44,0.12,0.174,RSI3_20_80,2:1/5d
QQQ,441,30.6,3.027,-3.752,-1.677,-739.59,0.36,0.175,RSI3_20_80,2:1/5d
IWM,396,32.6,2.991,-6.305,-3.277,-1297.64,0.23,0.157,RSI3_20_80,2:1/5d
XLF,429,29.1,2.666,-8.518,-5.259,-2256.18,0.13,0.17,RSI3_20_80,2:1/5d
XLE,518,20.1,3.587,-117.96,-93.556,-48462.27,0.01,0.205,RSI3_20_80,2:1/5d
XLK,563,18.3,3.328,-95.275,-77.236,-43483.75,0.01,0.224,RSI3_20_80,2:1/5d
XLV,446,32.3,1.955,-7.908,-4.724,-2106.78,0.12,0.177,RSI3_20_80,2:1/5d
XLP,434,31.8,1.469,-12.952,-8.366,-3631.01,0.05,0.172,RSI3_20_80,2:1/5d
GLD,409,41.8,1.442,-0.94,0.056,22.86,1.1,0.163,RSI3_20_80,2:1/5d
TLT,403,33.0,1.827,-13.897,-8.708,-3509.18,0.06,0.16,RSI3_20_80,2:1/5d
AMD,423,39.5,6.129,-3.866,0.08,33.84,1.03,0.168,RSI3_20_80,2:1/5d
INTC,419,32.7,4.264,-9.53,-5.02,-2103.22,0.22,0.166,RSI3_20_80,2:1/5d
CRM,424,35.8,4.016,-2.808,-0.361,-153.27,0.8,0.169,RSI3_20_80,2:1/5d
PYPL,392,42.9,4.274,-3.044,0.092,36.18,1.05,0.156,RSI3_20_80,2:1/5d
SQ,412,41.3,6.579,-4.392,0.134,55.4,1.05,0.164,RSI3_20_80,2:1/5d
SHOP,485,26.2,7.079,-563.402,-414.018,-200798.78,0.0,0.192,RSI3_20_80,2:1/5d
UBER,346,41.0,5.88,-3.828,0.156,53.98,1.07,0.171,RSI3_20_80,2:1/5d
ABNB,217,45.2,5.093,-3.66,0.293,63.56,1.15,0.15,RSI3_20_80,2:1/5d
COIN,212,40.1,9.684,-6.387,0.057,11.99,1.01,0.16,RSI3_20_80,2:1/5d
SNAP,417,40.8,6.902,-4.464,0.17,70.71,1.06,0.166,RSI3_20_80,2:1/5d
AAPL,635,35.6,62.103,-153.989,-77.081,-48946.28,0.22,0.252,RSI3_20_80,1:1/3d
MSFT,560,49.1,3.849,-4.715,-0.509,-285.16,0.79,0.223,RSI3_20_80,1:1/3d
AMZN,621,33.7,650.036,-1235.78,-601.101,-373283.65,0.27,0.246,RSI3_20_80,1:1/3d
GOOGL,657,32.1,622.296,-1295.134,-679.338,-446325.24,0.23,0.261,RSI3_20_80,1:1/3d
META,512,48.2,2.537,-2.543,-0.092,-47.21,0.93,0.203,RSI3_20_80,1:1/3d
NVDA,687,27.4,1305.82,-2104.32,-1171.123,-804561.44,0.23,0.273,RSI3_20_80,1:1/3d
TSLA,647,31.2,247.502,-564.529,-311.005,-201220.18,0.2,0.257,RSI3_20_80,1:1/3d
AVGO,694,24.9,599.934,-845.978,-485.542,-336966.01,0.24,0.275,RSI3_20_80,1:1/3d
ORCL,591,43.0,5.032,-6.64,-1.624,-959.54,0.57,0.235,RSI3_20_80,1:1/3d
ADBE,528,50.4,2.161,-2.206,-0.006,-3.08,0.99,0.21,RSI3_20_80,1:1/3d
