indicator,signal,threshold,n_signals,horizon,avg_return_pct,win_rate,t_stat,direction,ticker
trend_dpo,P10_long,-3.4955,276,fwd_2d,-0.0091,52.17,-0.055,long,TTWO
trend_dpo,P10_long,-3.4955,276,fwd_3d,0.1032,55.8,0.514,long,TTWO
trend_dpo,P10_long,-3.4955,276,fwd_5d,0.3272,55.43,1.307,long,TTWO
trend_dpo,P20_long,-1.8733,554,fwd_1d,0.0322,51.81,0.384,long,TTWO
trend_dpo,P20_long,-1.8733,554,fwd_2d,0.0885,51.44,0.746,long,TTWO
trend_dpo,P20_long,-1.8733,554,fwd_3d,0.1012,53.97,0.714,long,TTWO
trend_dpo,P20_long,-1.8733,554,fwd_5d,0.2029,54.33,1.139,long,TTWO
trend_dpo,P80_short,1.8209,554,fwd_1d,0.0663,52.53,0.626,short,TTWO
trend_dpo,P80_short,1.8209,554,fwd_2d,0.1108,54.07,0.795,short,TTWO
trend_dpo,P80_short,1.8209,554,fwd_3d,0.1613,53.8,0.968,short,TTWO
trend_dpo,P80_short,1.8209,554,fwd_5d,0.3894,54.89,1.953,short,TTWO
trend_dpo,P90_short,3.6751,277,fwd_1d,0.1468,50.18,0.959,short,TTWO
trend_dpo,P90_short,3.6751,277,fwd_2d,0.1666,51.99,0.769,short,TTWO
trend_dpo,P90_short,3.6751,277,fwd_3d,0.2603,53.26,1.071,short,TTWO
trend_dpo,P90_short,3.6751,277,fwd_5d,0.4581,52.9,1.609,short,TTWO
trend_kst,P10_long,-68.2416,277,fwd_1d,0.2246,53.07,1.409,long,TTWO
trend_kst,P10_long,-68.2416,277,fwd_2d,0.3298,54.15,1.525,long,TTWO
trend_kst,P10_long,-68.2416,277,fwd_3d,0.5404,54.87,2.129,long,TTWO
trend_kst,P10_long,-68.2416,277,fwd_5d,1.0345,59.93,3.366,long,TTWO
trend_kst,P20_long,-39.4461,554,fwd_1d,0.2807,54.15,2.557,long,TTWO
trend_kst,P20_long,-39.4461,554,fwd_2d,0.4943,56.5,3.393,long,TTWO
trend_kst,P20_long,-39.4461,554,fwd_3d,0.6924,58.48,4.013,long,TTWO
trend_kst,P20_long,-39.4461,554,fwd_5d,0.9873,59.75,4.538,long,TTWO
trend_kst,P80_short,77.0133,554,fwd_1d,0.0315,49.64,0.411,short,TTWO
trend_kst,P80_short,77.0133,554,fwd_2d,0.1408,52.35,1.315,short,TTWO
trend_kst,P80_short,77.0133,554,fwd_3d,0.2207,55.78,1.689,short,TTWO
trend_kst,P80_short,77.0133,554,fwd_5d,0.3109,56.32,1.928,short,TTWO
trend_kst,P90_short,105.5777,277,fwd_1d,0.0562,50.54,0.502,short,TTWO
trend_kst,P90_short,105.5777,277,fwd_2d,0.1317,49.1,0.857,short,TTWO
trend_kst,P90_short,105.5777,277,fwd_3d,0.1547,53.43,0.805,short,TTWO
trend_kst,P90_short,105.5777,277,fwd_5d,0.3082,54.51,1.312,short,TTWO
trend_kst_sig,P10_long,-66.4483,277,fwd_1d,0.2498,54.15,1.529,long,TTWO
trend_kst_sig,P10_long,-66.4483,277,fwd_2d,0.4589,58.12,2.173,long,TTWO
trend_kst_sig,P10_long,-66.4483,277,fwd_3d,0.6603,59.57,2.523,long,TTWO
trend_kst_sig,P10_long,-66.4483,277,fwd_5d,1.0204,60.65,3.174,long,TTWO
trend_kst_sig,P20_long,-38.3814,554,fwd_1d,0.1746,52.71,1.611,long,TTWO
trend_kst_sig,P20_long,-38.3814,554,fwd_2d,0.3392,54.69,2.404,long,TTWO
trend_kst_sig,P20_long,-38.3814,554,fwd_3d,0.4988,57.22,2.917,long,TTWO
trend_kst_sig,P20_long,-38.3814,554,fwd_5d,0.8097,58.12,3.828,long,TTWO
trend_kst_sig,P80_short,75.9449,554,fwd_1d,0.0509,50.0,0.648,short,TTWO
trend_kst_sig,P80_short,75.9449,554,fwd_2d,0.078,51.08,0.716,short,TTWO
trend_kst_sig,P80_short,75.9449,554,fwd_3d,0.0633,53.61,0.477,short,TTWO
trend_kst_sig,P80_short,75.9449,554,fwd_5d,0.1209,54.07,0.756,short,TTWO
trend_kst_sig,P90_short,101.753,277,fwd_1d,0.0075,47.29,0.065,short,TTWO
trend_kst_sig,P90_short,101.753,277,fwd_2d,0.0592,49.46,0.367,short,TTWO
trend_kst_sig,P90_short,101.753,277,fwd_3d,0.1194,54.15,0.611,short,TTWO
trend_kst_sig,P90_short,101.753,277,fwd_5d,0.1889,54.87,0.804,short,TTWO
trend_kst_diff,P10_long,-28.0746,277,fwd_1d,0.3119,54.51,2.175,long,TTWO
trend_kst_diff,P10_long,-28.0746,277,fwd_2d,0.6162,59.42,3.364,long,TTWO
trend_kst_diff,P10_long,-28.0746,277,fwd_3d,0.89,60.36,4.17,long,TTWO
trend_kst_diff,P10_long,-28.0746,277,fwd_5d,1.1925,61.9,4.357,long,TTWO
trend_kst_diff,P20_long,-18.4907,554,fwd_1d,0.1665,54.25,1.68,long,TTWO
trend_kst_diff,P20_long,-18.4907,554,fwd_2d,0.3188,57.25,2.332,long,TTWO
trend_kst_diff,P20_long,-18.4907,554,fwd_3d,0.4911,56.08,3.088,long,TTWO
trend_kst_diff,P20_long,-18.4907,554,fwd_5d,0.8112,57.19,4.036,long,TTWO
trend_kst_diff,P80_short,18.9936,554,fwd_1d,0.031,53.07,0.371,short,TTWO
trend_kst_diff,P80_short,18.9936,554,fwd_2d,0.08,53.97,0.745,short,TTWO
trend_kst_diff,P80_short,18.9936,554,fwd_3d,0.1317,55.96,0.966,short,TTWO
trend_kst_diff,P80_short,18.9936,554,fwd_5d,0.393,56.5,2.222,short,TTWO
trend_kst_diff,P90_short,29.8678,277,fwd_1d,0.1937,56.68,1.807,short,TTWO
trend_kst_diff,P90_short,29.8678,277,fwd_2d,0.3489,58.12,2.503,short,TTWO
trend_kst_diff,P90_short,29.8678,277,fwd_3d,0.3931,59.21,2.288,short,TTWO
trend_kst_diff,P90_short,29.8678,277,fwd_5d,0.3436,58.84,1.49,short,TTWO
trend_ichimoku_conv,P10_long,26.3742,277,fwd_1d,0.23,52.35,1.637,long,TTWO
trend_ichimoku_conv,P10_long,26.3742,277,fwd_2d,0.4368,55.6,2.342,long,TTWO
trend_ichimoku_conv,P10_long,26.3742,277,fwd_3d,0.6606,58.12,2.964,long,TTWO
trend_ichimoku_conv,P10_long,26.3742,277,fwd_5d,1.0979,59.93,4.011,long,TTWO
trend_ichimoku_conv,P20_long,35.64,551,fwd_1d,0.198,51.18,2.181,long,TTWO
trend_ichimoku_conv,P20_long,35.64,551,fwd_2d,0.385,56.44,3.181,long,TTWO
trend_ichimoku_conv,P20_long,35.64,551,fwd_3d,0.5736,59.17,4.009,long,TTWO
trend_ichimoku_conv,P20_long,35.64,551,fwd_5d,0.9439,59.17,5.353,long,TTWO
trend_ichimoku_conv,P80_short,153.983,554,fwd_1d,-0.0348,50.63,-0.413,short,TTWO
trend_ichimoku_conv,P80_short,153.983,554,fwd_2d,-0.0726,48.01,-0.602,short,TTWO
trend_ichimoku_conv,P80_short,153.983,554,fwd_3d,-0.1181,49.55,-0.813,short,TTWO
trend_ichimoku_conv,P80_short,153.983,554,fwd_5d,-0.2011,48.27,-1.102,short,TTWO
trend_ichimoku_conv,P90_short,168.1812,277,fwd_1d,-0.1873,48.91,-1.566,short,TTWO
trend_ichimoku_conv,P90_short,168.1812,277,fwd_2d,-0.4045,49.09,-2.432,short,TTWO
trend_ichimoku_conv,P90_short,168.1812,277,fwd_3d,-0.5936,49.27,-2.991,short,TTWO
trend_ichimoku_conv,P90_short,168.1812,277,fwd_5d,-0.8743,44.49,-3.418,short,TTWO
trend_ichimoku_base,P10_long,26.01,271,fwd_1d,0.2273,52.03,1.569,long,TTWO
trend_ichimoku_base,P10_long,26.01,271,fwd_2d,0.442,55.72,2.299,long,TTWO
trend_ichimoku_base,P10_long,26.01,271,fwd_3d,0.6454,58.3,2.815,long,TTWO
trend_ichimoku_base,P10_long,26.01,271,fwd_5d,1.069,60.15,3.841,long,TTWO
trend_ichimoku_base,P20_long,35.447,554,fwd_1d,0.1604,51.08,1.791,long,TTWO
trend_ichimoku_base,P20_long,35.447,554,fwd_2d,0.3159,55.6,2.624,long,TTWO
trend_ichimoku_base,P20_long,35.447,554,fwd_3d,0.4741,57.76,3.324,long,TTWO
trend_ichimoku_base,P20_long,35.447,554,fwd_5d,0.7751,57.4,4.466,long,TTWO
trend_ichimoku_base,P80_short,154.4895,554,fwd_1d,-0.0265,50.99,-0.319,short,TTWO
trend_ichimoku_base,P80_short,154.4895,554,fwd_2d,-0.0544,49.46,-0.459,short,TTWO
trend_ichimoku_base,P80_short,154.4895,554,fwd_3d,-0.0753,50.64,-0.529,short,TTWO
trend_ichimoku_base,P80_short,154.4895,554,fwd_5d,-0.0767,49.54,-0.427,short,TTWO
trend_ichimoku_base,P90_short,166.11,273,fwd_1d,-0.161,48.9,-1.316,short,TTWO
trend_ichimoku_base,P90_short,166.11,273,fwd_2d,-0.3098,49.45,-1.799,short,TTWO
trend_ichimoku_base,P90_short,166.11,273,fwd_3d,-0.4254,51.11,-2.048,short,TTWO
trend_ichimoku_base,P90_short,166.11,273,fwd_5d,-0.6826,46.27,-2.53,short,TTWO
trend_ichimoku_a,P10_long,26.1865,277,fwd_1d,0.226,51.99,1.606,long,TTWO
trend_ichimoku_a,P10_long,26.1865,277,fwd_2d,0.4404,55.96,2.351,long,TTWO
trend_ichimoku_a,P10_long,26.1865,277,fwd_3d,0.6578,58.48,2.949,long,TTWO
trend_ichimoku_a,P10_long,26.1865,277,fwd_5d,1.039,59.21,3.816,long,TTWO
trend_ichimoku_a,P20_long,35.3775,552,fwd_1d,0.1844,51.63,2.056,long,TTWO
trend_ichimoku_a,P20_long,35.3775,552,fwd_2d,0.3578,55.98,2.969,long,TTWO
trend_ichimoku_a,P20_long,35.3775,552,fwd_3d,0.5153,58.15,3.6,long,TTWO
trend_ichimoku_a,P20_long,35.3775,552,fwd_5d,0.8167,57.97,4.691,long,TTWO
trend_ichimoku_a,P80_short,153.2153,554,fwd_1d,-0.0292,50.81,-0.348,short,TTWO
trend_ichimoku_a,P80_short,153.2153,554,fwd_2d,-0.0645,48.55,-0.536,short,TTWO
trend_ichimoku_a,P80_short,153.2153,554,fwd_3d,-0.1131,49.73,-0.787,short,TTWO
trend_ichimoku_a,P80_short,153.2153,554,fwd_5d,-0.2,47.54,-1.124,short,TTWO
trend_ichimoku_a,P90_short,167.1475,274,fwd_1d,-0.1313,50.18,-1.083,short,TTWO
trend_ichimoku_a,P90_short,167.1475,274,fwd_2d,-0.2496,51.47,-1.457,short,TTWO
trend_ichimoku_a,P90_short,167.1475,274,fwd_3d,-0.3825,51.66,-1.847,short,TTWO
trend_ichimoku_a,P90_short,167.1475,274,fwd_5d,-0.6211,46.84,-2.33,short,TTWO
trend_ichimoku_b,P10_long,26.01,273,fwd_1d,0.2669,52.38,1.837,long,TTWO
trend_ichimoku_b,P10_long,26.01,273,fwd_2d,0.5013,56.04,2.594,long,TTWO
trend_ichimoku_b,P10_long,26.01,273,fwd_3d,0.7531,58.97,3.287,long,TTWO
trend_ichimoku_b,P10_long,26.01,273,fwd_5d,1.2387,62.27,4.46,long,TTWO
trend_ichimoku_b,P20_long,34.5344,538,fwd_1d,0.1617,51.12,1.781,long,TTWO
trend_ichimoku_b,P20_long,34.5344,538,fwd_2d,0.3176,55.58,2.606,long,TTWO
trend_ichimoku_b,P20_long,34.5344,538,fwd_3d,0.4716,57.99,3.26,long,TTWO
trend_ichimoku_b,P20_long,34.5344,538,fwd_5d,0.756,57.25,4.246,long,TTWO
trend_ichimoku_b,P80_short,153.805,551,fwd_1d,-0.058,50.73,-0.671,short,TTWO
trend_ichimoku_b,P80_short,153.805,551,fwd_2d,-0.1176,49.73,-0.943,short,TTWO
trend_ichimoku_b,P80_short,153.805,551,fwd_3d,-0.1787,49.45,-1.188,short,TTWO
trend_ichimoku_b,P80_short,153.805,551,fwd_5d,-0.308,47.25,-1.605,short,TTWO
trend_ichimoku_b,P90_short,166.355,275,fwd_1d,-0.0991,50.0,-0.811,short,TTWO
trend_ichimoku_b,P90_short,166.355,275,fwd_2d,-0.1877,49.82,-1.077,short,TTWO
trend_ichimoku_b,P90_short,166.355,275,fwd_3d,-0.2964,51.1,-1.423,short,TTWO
trend_ichimoku_b,P90_short,166.355,275,fwd_5d,-0.5236,46.67,-1.972,short,TTWO
trend_stc,P10_long,0.0061,277,fwd_1d,0.1907,52.54,1.421,long,TTWO
trend_stc,P10_long,0.0061,277,fwd_2d,0.3478,56.36,1.86,long,TTWO
trend_stc,P10_long,0.0061,277,fwd_3d,0.5666,55.27,2.493,long,TTWO
trend_stc,P10_long,0.0061,277,fwd_5d,1.0094,60.73,3.66,long,TTWO
trend_stc,P20_long,0.4977,554,fwd_1d,0.182,52.8,1.967,long,TTWO
trend_stc,P20_long,0.4977,554,fwd_2d,0.3128,56.88,2.408,long,TTWO
trend_stc,P20_long,0.4977,554,fwd_3d,0.4437,56.44,2.805,long,TTWO
trend_stc,P20_long,0.4977,554,fwd_5d,0.721,58.29,3.628,long,TTWO
trend_stc,P80_short,99.5457,554,fwd_1d,0.0035,52.35,0.046,short,TTWO
trend_stc,P80_short,99.5457,554,fwd_2d,0.0406,53.07,0.387,short,TTWO
trend_stc,P80_short,99.5457,554,fwd_3d,0.0889,54.87,0.713,short,TTWO
trend_stc,P80_short,99.5457,554,fwd_5d,0.2598,54.87,1.578,short,TTWO
trend_stc,P90_short,99.9884,277,fwd_1d,-0.0354,51.26,-0.317,short,TTWO
trend_stc,P90_short,99.9884,277,fwd_2d,0.0147,51.62,0.098,short,TTWO
trend_stc,P90_short,99.9884,277,fwd_3d,-0.0096,53.43,-0.054,short,TTWO
trend_stc,P90_short,99.9884,277,fwd_5d,0.1265,51.99,0.536,short,TTWO
trend_adx,P10_long,14.1499,277,fwd_1d,0.1737,55.23,1.373,long,TTWO
trend_adx,P10_long,14.1499,277,fwd_2d,0.3281,56.68,1.823,long,TTWO
trend_adx,P10_long,14.1499,277,fwd_3d,0.5267,55.96,2.403,long,TTWO
trend_adx,P10_long,14.1499,277,fwd_5d,0.9115,60.29,3.13,long,TTWO
trend_adx,P20_long,16.5989,554,fwd_1d,0.0591,51.08,0.643,long,TTWO
trend_adx,P20_long,16.5989,554,fwd_2d,0.2038,53.79,1.602,long,TTWO
trend_adx,P20_long,16.5989,554,fwd_3d,0.3252,54.51,2.097,long,TTWO
trend_adx,P20_long,16.5989,554,fwd_5d,0.4594,56.86,2.285,long,TTWO
trend_adx,P80_short,31.2354,554,fwd_1d,0.178,51.99,2.145,short,TTWO
trend_adx,P80_short,31.2354,554,fwd_2d,0.352,53.97,3.059,short,TTWO
trend_adx,P80_short,31.2354,554,fwd_3d,0.5225,58.84,3.804,short,TTWO
trend_adx,P80_short,31.2354,554,fwd_5d,0.857,61.12,5.09,short,TTWO
trend_adx,P90_short,37.0536,277,fwd_1d,0.0654,50.18,0.547,short,TTWO
trend_adx,P90_short,37.0536,277,fwd_2d,0.2088,51.26,1.195,short,TTWO
trend_adx,P90_short,37.0536,277,fwd_3d,0.3652,56.32,1.694,short,TTWO
trend_adx,P90_short,37.0536,277,fwd_5d,0.7089,59.21,2.672,short,TTWO
trend_adx_pos,P10_long,15.2445,277,fwd_1d,0.4487,55.23,2.389,long,TTWO
trend_adx_pos,P10_long,15.2445,277,fwd_2d,0.6563,58.48,2.775,long,TTWO
trend_adx_pos,P10_long,15.2445,277,fwd_3d,0.8086,57.4,2.878,long,TTWO
trend_adx_pos,P10_long,15.2445,277,fwd_5d,1.2265,61.37,3.638,long,TTWO
trend_adx_pos,P20_long,17.8286,554,fwd_1d,0.2423,53.43,2.113,long,TTWO
trend_adx_pos,P20_long,17.8286,554,fwd_2d,0.436,57.04,2.856,long,TTWO
trend_adx_pos,P20_long,17.8286,554,fwd_3d,0.5961,56.5,3.235,long,TTWO
trend_adx_pos,P20_long,17.8286,554,fwd_5d,0.8888,59.75,3.96,long,TTWO
trend_adx_pos,P80_short,29.6795,554,fwd_1d,-0.0553,49.46,-0.702,short,TTWO
trend_adx_pos,P80_short,29.6795,554,fwd_2d,-0.0349,49.82,-0.339,short,TTWO
trend_adx_pos,P80_short,29.6795,554,fwd_3d,0.0288,52.35,0.243,short,TTWO
trend_adx_pos,P80_short,29.6795,554,fwd_5d,0.2211,55.42,1.44,short,TTWO
trend_adx_pos,P90_short,33.0046,277,fwd_1d,-0.0735,49.1,-0.639,short,TTWO
trend_adx_pos,P90_short,33.0046,277,fwd_2d,-0.1402,46.57,-0.981,short,TTWO
trend_adx_pos,P90_short,33.0046,277,fwd_3d,-0.1774,49.1,-1.068,short,TTWO
trend_adx_pos,P90_short,33.0046,277,fwd_5d,-0.0777,50.9,-0.386,short,TTWO
trend_adx_neg,P10_long,11.6088,277,fwd_1d,0.1252,49.82,1.155,long,TTWO
trend_adx_neg,P10_long,11.6088,277,fwd_2d,0.2867,54.15,2.024,long,TTWO
trend_adx_neg,P10_long,11.6088,277,fwd_3d,0.4685,58.12,2.727,long,TTWO
trend_adx_neg,P10_long,11.6088,277,fwd_5d,0.9161,61.37,4.287,long,TTWO
trend_adx_neg,P20_long,14.1242,554,fwd_1d,0.069,52.35,0.898,long,TTWO
trend_adx_neg,P20_long,14.1242,554,fwd_2d,0.2751,55.42,2.742,long,TTWO
trend_adx_neg,P20_long,14.1242,554,fwd_3d,0.4728,58.3,3.867,long,TTWO
trend_adx_neg,P20_long,14.1242,554,fwd_5d,0.7943,61.01,5.291,long,TTWO
trend_adx_neg,P80_short,27.199,554,fwd_1d,0.1719,54.15,1.631,short,TTWO
trend_adx_neg,P80_short,27.199,554,fwd_2d,0.2681,56.14,1.843,short,TTWO
trend_adx_neg,P80_short,27.199,554,fwd_3d,0.5076,57.94,2.973,short,TTWO
trend_adx_neg,P80_short,27.199,554,fwd_5d,0.8747,59.39,4.289,short,TTWO
trend_adx_neg,P90_short,31.3803,277,fwd_1d,0.1832,52.35,1.206,short,TTWO
trend_adx_neg,P90_short,31.3803,277,fwd_2d,0.432,56.32,2.156,short,TTWO
trend_adx_neg,P90_short,31.3803,277,fwd_3d,0.6546,57.76,2.809,short,TTWO
trend_adx_neg,P90_short,31.3803,277,fwd_5d,1.193,62.09,4.194,short,TTWO
trend_cci,P10_long,-125.0314,277,fwd_1d,0.3176,56.68,1.989,long,TTWO
trend_cci,P10_long,-125.0314,277,fwd_2d,0.6821,58.12,3.198,long,TTWO
trend_cci,P10_long,-125.0314,277,fwd_3d,1.0136,60.29,4.17,long,TTWO
trend_cci,P10_long,-125.0314,277,fwd_5d,1.5679,64.26,5.365,long,TTWO
trend_cci,P20_long,-78.4253,554,fwd_1d,0.1602,53.97,1.484,long,TTWO
trend_cci,P20_long,-78.4253,554,fwd_2d,0.2913,55.42,1.948,long,TTWO
trend_cci,P20_long,-78.4253,554,fwd_3d,0.5305,56.86,3.085,long,TTWO
trend_cci,P20_long,-78.4253,554,fwd_5d,0.8564,57.76,4.082,long,TTWO
trend_cci,P80_short,117.937,554,fwd_1d,-0.0997,50.18,-1.251,short,TTWO
trend_cci,P80_short,117.937,554,fwd_2d,-0.0681,50.18,-0.645,short,TTWO
trend_cci,P80_short,117.937,554,fwd_3d,-0.0601,51.26,-0.495,short,TTWO
trend_cci,P80_short,117.937,554,fwd_5d,0.0312,53.43,0.204,short,TTWO
trend_cci,P90_short,152.1506,277,fwd_1d,-0.0169,50.9,-0.151,short,TTWO
trend_cci,P90_short,152.1506,277,fwd_2d,-0.0836,49.82,-0.558,short,TTWO
trend_cci,P90_short,152.1506,277,fwd_3d,-0.0928,51.99,-0.558,short,TTWO
trend_cci,P90_short,152.1506,277,fwd_5d,-0.0504,51.99,-0.24,short,TTWO
trend_visual_ichimoku_a,P10_long,26.1865,277,fwd_1d,0.2123,51.62,1.575,long,TTWO
trend_visual_ichimoku_a,P10_long,26.1865,277,fwd_2d,0.4143,55.23,2.319,long,TTWO
trend_visual_ichimoku_a,P10_long,26.1865,277,fwd_3d,0.6024,58.48,2.863,long,TTWO
trend_visual_ichimoku_a,P10_long,26.1865,277,fwd_5d,0.9709,59.93,3.755,long,TTWO
trend_visual_ichimoku_a,P20_long,35.3775,552,fwd_1d,0.145,51.09,1.709,long,TTWO
trend_visual_ichimoku_a,P20_long,35.3775,552,fwd_2d,0.2686,54.35,2.319,long,TTWO
trend_visual_ichimoku_a,P20_long,35.3775,552,fwd_3d,0.4071,57.07,2.946,long,TTWO
trend_visual_ichimoku_a,P20_long,35.3775,552,fwd_5d,0.621,55.98,3.587,long,TTWO
trend_visual_ichimoku_a,P80_short,152.377,554,fwd_1d,0.0068,52.62,0.08,short,TTWO
trend_visual_ichimoku_a,P80_short,152.377,554,fwd_2d,0.0019,51.09,0.015,short,TTWO
trend_visual_ichimoku_a,P80_short,152.377,554,fwd_3d,-0.0028,51.0,-0.019,short,TTWO
trend_visual_ichimoku_a,P80_short,152.377,554,fwd_5d,-0.0268,49.73,-0.141,short,TTWO
trend_visual_ichimoku_a,P90_short,165.3498,277,fwd_1d,-0.0853,48.91,-0.684,short,TTWO
trend_visual_ichimoku_a,P90_short,165.3498,277,fwd_2d,-0.1989,47.27,-1.128,short,TTWO
trend_visual_ichimoku_a,P90_short,165.3498,277,fwd_3d,-0.3075,46.72,-1.455,short,TTWO
trend_visual_ichimoku_a,P90_short,165.3498,277,fwd_5d,-0.5725,44.12,-2.14,short,TTWO
trend_visual_ichimoku_b,P10_long,26.01,273,fwd_1d,0.1558,52.01,1.284,long,TTWO
trend_visual_ichimoku_b,P10_long,26.01,273,fwd_2d,0.3053,55.31,1.828,long,TTWO
trend_visual_ichimoku_b,P10_long,26.01,273,fwd_3d,0.439,58.24,2.193,long,TTWO
trend_visual_ichimoku_b,P10_long,26.01,273,fwd_5d,0.6874,57.51,2.713,long,TTWO
trend_visual_ichimoku_b,P20_long,34.5344,538,fwd_1d,0.1414,51.12,1.614,long,TTWO
trend_visual_ichimoku_b,P20_long,34.5344,538,fwd_2d,0.2721,54.65,2.303,long,TTWO
trend_visual_ichimoku_b,P20_long,34.5344,538,fwd_3d,0.3935,56.69,2.803,long,TTWO
trend_visual_ichimoku_b,P20_long,34.5344,538,fwd_5d,0.6456,56.13,3.699,long,TTWO
trend_visual_ichimoku_b,P80_short,152.735,552,fwd_1d,-0.0169,51.54,-0.188,short,TTWO
trend_visual_ichimoku_b,P80_short,152.735,552,fwd_2d,-0.0275,50.0,-0.211,short,TTWO
trend_visual_ichimoku_b,P80_short,152.735,552,fwd_3d,-0.0245,51.0,-0.155,short,TTWO
trend_visual_ichimoku_b,P80_short,152.735,552,fwd_5d,-0.0095,50.09,-0.046,short,TTWO
trend_visual_ichimoku_b,P90_short,165.23,268,fwd_1d,-0.021,50.19,-0.164,short,TTWO
trend_visual_ichimoku_b,P90_short,165.23,268,fwd_2d,-0.0466,49.25,-0.252,short,TTWO
trend_visual_ichimoku_b,P90_short,165.23,268,fwd_3d,-0.0685,50.57,-0.303,short,TTWO
trend_visual_ichimoku_b,P90_short,165.23,268,fwd_5d,-0.0572,48.68,-0.194,short,TTWO
trend_aroon_up,P10_long,4.0,213,fwd_1d,-0.0008,55.87,-0.005,long,TTWO
trend_aroon_up,P10_long,4.0,213,fwd_2d,0.2502,59.15,1.003,long,TTWO
trend_aroon_up,P10_long,4.0,213,fwd_3d,0.5474,61.5,1.755,long,TTWO
trend_aroon_up,P10_long,4.0,213,fwd_5d,0.8896,59.15,2.381,long,TTWO
trend_aroon_up,P20_long,16.0,502,fwd_1d,0.1598,55.18,1.608,long,TTWO
trend_aroon_up,P20_long,16.0,502,fwd_2d,0.3967,57.37,2.822,long,TTWO
trend_aroon_up,P20_long,16.0,502,fwd_3d,0.6561,59.36,3.736,long,TTWO
trend_aroon_up,P20_long,16.0,502,fwd_5d,0.9868,59.36,4.309,long,TTWO
trend_aroon_up,P80_short,96.0,390,fwd_1d,0.0188,50.51,0.192,short,TTWO
trend_aroon_up,P80_short,96.0,390,fwd_2d,-0.0174,50.26,-0.129,short,TTWO
trend_aroon_up,P80_short,96.0,390,fwd_3d,0.0382,52.82,0.247,short,TTWO
trend_aroon_up,P80_short,96.0,390,fwd_5d,0.2243,54.62,1.144,short,TTWO
trend_aroon_down,P20_long,4.0,455,fwd_1d,0.0899,49.89,0.927,long,TTWO
trend_aroon_down,P20_long,4.0,455,fwd_2d,0.2758,56.92,2.128,long,TTWO
trend_aroon_down,P20_long,4.0,455,fwd_3d,0.2825,55.82,1.876,long,TTWO
trend_aroon_down,P20_long,4.0,455,fwd_5d,0.2832,57.27,1.625,long,TTWO
trend_aroon_down,P80_short,80.0,511,fwd_1d,0.2095,55.58,1.786,short,TTWO
trend_aroon_down,P80_short,80.0,511,fwd_2d,0.36,56.75,2.224,short,TTWO
trend_aroon_down,P80_short,80.0,511,fwd_3d,0.6028,57.45,3.262,short,TTWO
trend_aroon_down,P80_short,80.0,511,fwd_5d,1.0165,60.12,4.564,short,TTWO
trend_aroon_down,P90_short,96.0,184,fwd_1d,0.392,54.35,1.897,short,TTWO
trend_aroon_down,P90_short,96.0,184,fwd_2d,0.5086,55.43,1.855,short,TTWO
trend_aroon_down,P90_short,96.0,184,fwd_3d,0.8493,55.98,2.852,short,TTWO
trend_aroon_down,P90_short,96.0,184,fwd_5d,1.4941,61.96,4.197,short,TTWO
trend_aroon_ind,P10_long,-68.0,243,fwd_1d,0.2119,58.44,1.401,long,TTWO
trend_aroon_ind,P10_long,-68.0,243,fwd_2d,0.4738,60.91,2.17,long,TTWO
trend_aroon_ind,P10_long,-68.0,243,fwd_3d,0.7937,62.14,2.978,long,TTWO
trend_aroon_ind,P10_long,-68.0,243,fwd_5d,1.4856,64.2,4.411,long,TTWO
trend_aroon_ind,P20_long,-48.0,547,fwd_1d,0.211,55.58,2.065,long,TTWO
trend_aroon_ind,P20_long,-48.0,547,fwd_2d,0.423,57.77,3.024,long,TTWO
trend_aroon_ind,P20_long,-48.0,547,fwd_3d,0.6845,59.41,4.035,long,TTWO
trend_aroon_ind,P20_long,-48.0,547,fwd_5d,1.1489,62.34,5.398,long,TTWO
trend_aroon_ind,P80_short,76.0,543,fwd_1d,0.0961,52.3,1.068,short,TTWO
trend_aroon_ind,P80_short,76.0,543,fwd_2d,0.2776,54.51,2.233,short,TTWO
trend_aroon_ind,P80_short,76.0,543,fwd_3d,0.4612,56.35,3.145,short,TTWO
trend_aroon_ind,P80_short,76.0,543,fwd_5d,0.8011,60.22,4.54,short,TTWO
trend_aroon_ind,P90_short,88.0,264,fwd_1d,0.0631,50.76,0.543,short,TTWO
trend_aroon_ind,P90_short,88.0,264,fwd_2d,0.2296,53.03,1.446,short,TTWO
trend_aroon_ind,P90_short,88.0,264,fwd_3d,0.2864,55.68,1.588,short,TTWO
trend_aroon_ind,P90_short,88.0,264,fwd_5d,0.598,59.85,2.738,short,TTWO
trend_psar_up,P10_long,25.555,276,fwd_1d,0.1943,50.0,1.372,long,TTWO
trend_psar_up,P10_long,25.555,276,fwd_2d,0.3806,54.71,2.031,long,TTWO
trend_psar_up,P10_long,25.555,276,fwd_3d,0.5949,57.61,2.671,long,TTWO
trend_psar_up,P10_long,25.555,276,fwd_5d,0.9756,59.06,3.578,long,TTWO
trend_psar_up,P20_long,34.6929,553,fwd_1d,0.1877,50.99,2.105,long,TTWO
trend_psar_up,P20_long,34.6929,553,fwd_2d,0.3719,56.06,3.091,long,TTWO
trend_psar_up,P20_long,34.6929,553,fwd_3d,0.5416,58.59,3.794,long,TTWO
trend_psar_up,P20_long,34.6929,553,fwd_5d,0.8739,58.23,4.996,long,TTWO
trend_psar_up,P80_short,152.2049,554,fwd_1d,-0.0402,50.45,-0.498,short,TTWO
